==308065== NVPROF is profiling process 308065, command: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==308065== Profiling application: ./euler3d_adapt ../../data/cfd/fvcorr.domn.097K
==308065== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","Unified Memory","Virtual Address","Name","Correlation_ID"
s,ms,,,,,,,,B,B,MB,GB/s,,,,,,B,,,
1.950975,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39521
1.950990,0.052898,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39530
1.951043,0.015040,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39540
1.951059,0.010208,,,,,,,,,,1.853027,177.272435,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39543
1.951082,0.007649,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39549
1.951093,0.053410,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39558
1.951147,0.014657,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39568
1.951162,0.052482,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39577
1.951215,0.014848,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39587
1.951231,0.053571,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39596
1.951285,0.015104,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39606
1.951300,0.010049,,,,,,,,,,1.853027,180.077323,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39609
1.951324,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39615
1.951334,0.054658,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39624
1.951389,0.015296,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39634
1.951405,0.053314,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39643
1.951459,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39653
1.951474,0.052610,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39662
1.951528,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39672
1.951543,0.009792,,,,,,,,,,1.853027,184.803617,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39675
1.951565,0.007968,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39681
1.951576,0.052834,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39690
1.951629,0.015041,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39700
1.951645,0.052770,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39709
1.951698,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39719
1.951713,0.053122,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39728
1.951767,0.014912,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39738
1.951783,0.010273,,,,,,,,,,1.853027,176.150785,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39741
1.951806,0.007457,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39747
1.951816,0.053442,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39756
1.951870,0.014624,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39766
1.951885,0.049537,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39775
1.951935,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39785
1.951950,0.049218,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39794
1.952000,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39804
1.952015,0.009664,,,,,,,,,,1.853027,187.251347,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39807
1.952037,0.007488,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39813
1.952048,0.048994,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39822
1.952097,0.015137,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39832
1.952113,0.050018,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39841
1.952164,0.014464,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39851
1.952179,0.049506,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39860
1.952229,0.014593,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39870
1.952244,0.009792,,,,,,,,,,1.853027,184.803617,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39873
1.952266,0.007136,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39879
1.952277,0.049538,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39888
1.952327,0.014593,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39898
1.952342,0.049890,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39907
1.952392,0.014688,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39917
1.952407,0.050114,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39926
1.952458,0.014913,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39936
1.952473,0.010176,,,,,,,,,,1.853027,177.829895,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",39939
1.952496,0.007488,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",39945
1.952507,0.049570,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39954
1.952557,0.014817,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39964
1.952572,0.049986,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39973
1.952623,0.014401,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",39983
1.952638,0.048738,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",39992
1.952687,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40002
1.952702,0.009953,,,,,,,,,,1.853027,181.814228,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40005
1.952725,0.007456,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40011
1.952737,0.049954,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40020
1.952788,0.014496,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40030
1.952803,0.049506,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40039
1.952853,0.014721,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40049
1.952868,0.049666,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40058
1.952918,0.014816,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40068
1.952934,0.009473,,,,,,,,,,1.853027,191.026815,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40071
1.952956,0.007425,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40077
1.952967,0.049506,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40086
1.953017,0.014496,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40096
1.953032,0.049250,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40105
1.953082,0.014465,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40115
1.953097,0.049058,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40124
1.953146,0.015169,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40134
1.953162,0.009472,,,,,,,,,,1.853027,191.046982,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40137
1.953185,0.007681,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40143
1.953195,0.049794,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40152
1.953246,0.015297,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40162
1.953262,0.050050,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40171
1.953312,0.015040,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40181
1.953328,0.049890,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40190
1.953378,0.014785,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40200
1.953393,0.009952,,,,,,,,,,1.853027,181.832498,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40203
1.953416,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40209
1.953427,0.049570,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40218
1.953477,0.015009,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40228
1.953493,0.049058,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40237
1.953542,0.014752,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40247
1.953558,0.049442,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40256
1.953608,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40266
1.953623,0.009792,,,,,,,,,,1.853027,184.803617,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40269
1.953645,0.007328,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40275
1.953656,0.049762,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40284
1.953706,0.014753,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40294
1.953722,0.048354,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40303
1.953770,0.014592,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40313
1.953786,0.049282,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40322
1.953835,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40332
1.953851,0.009728,,,,,,,,,,1.853027,186.019430,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40335
1.953873,0.007456,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40341
1.953884,0.049218,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40350
1.953933,0.014529,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40360
1.953949,0.050146,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40369
1.953999,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40379
1.954014,0.048962,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40388
1.954064,0.014688,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40398
1.954079,0.009505,,,,,,,,,,1.853027,190.383694,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40401
1.954101,0.007296,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40407
1.954112,0.049345,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40416
1.954161,0.014625,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40426
1.954177,0.049794,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40435
1.954227,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40445
1.954242,0.049538,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40454
1.954292,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40464
1.954307,0.009793,,,,,,,,,,1.853027,184.784746,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40467
1.954329,0.007200,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40473
1.954340,0.049090,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40482
1.954390,0.014784,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40492
1.954405,0.049538,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40501
1.954455,0.014561,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40511
1.954470,0.048866,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40520
1.954520,0.014240,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40530
1.954534,0.009633,,,,,,,,,,1.853027,187.853941,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40533
1.954557,0.007617,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40539
1.954568,0.048738,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40548
1.954617,0.014560,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40558
1.954632,0.049282,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40567
1.954682,0.014945,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40577
1.954697,0.049954,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40586
1.954748,0.014817,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40596
1.954763,0.009664,,,,,,,,,,1.853027,187.251347,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40599
1.954786,0.007361,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40605
1.954796,0.050658,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40614
1.954847,0.014785,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40624
1.954863,0.048193,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40633
1.954911,0.014337,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40643
1.954926,0.048962,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40652
1.954976,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40662
1.954991,0.009664,,,,,,,,,,1.853027,187.251347,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40665
1.955013,0.007232,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40671
1.955024,0.050274,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40680
1.955075,0.014497,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40690
1.955090,0.047906,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40699
1.955138,0.014592,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40709
1.955153,0.049186,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40718
1.955203,0.014529,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40728
1.955218,0.009792,,,,,,,,,,1.853027,184.803617,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40731
1.955241,0.007520,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40737
1.955251,0.048834,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40746
1.955301,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40756
1.955316,0.048258,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40765
1.955365,0.014592,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40775
1.955380,0.049186,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40784
1.955430,0.015041,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40794
1.955445,0.009760,,,,,,,,,,1.853027,185.409530,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40797
1.955467,0.007680,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40803
1.955478,0.049122,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40812
1.955528,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40822
1.955543,0.049698,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40831
1.955593,0.014816,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40841
1.955609,0.048994,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40850
1.955658,0.014689,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40860
1.955673,0.009760,,,,,,,,,,1.853027,185.409530,"Managed","Managed","TITAN Xp (0)","1","7",,,"[CUDA memcpy DtoD]",40863
1.955696,0.007648,506,1,1,192,1,1,17,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_step_factor(int, float*, float*, float*)",40869
1.955707,0.049218,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40878
1.955756,0.015137,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40888
1.955772,0.049058,506,1,1,192,1,1,58,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_compute_flux(int, int*, float*, float*, float*)",40897
1.955822,0.014656,506,1,1,192,1,1,24,0,0,,,,,"TITAN Xp (0)","1","7",,,"cuda_time_step(int, int, float*, float*, float*, float*)",40907
